hy,nd_id,fl_id,value
5229,3,17,38.43
5230,1,17,32.4
5230,2,17,30.35
5230,3,17,31.76
5231,1,17,30.03
5231,2,17,28.73
5231,3,17,28.73
5232,1,17,27.56
5232,2,17,26.56
5232,3,17,28.3
5233,1,17,25.51
5233,2,17,25.36
5233,3,17,26.05
5234,1,17,25.32
5234,2,17,25.28
5234,3,17,25.28
5235,1,17,28.54
5235,2,17,27.4
5235,3,17,27.4
5236,1,17,34.96
5236,2,17,32.28
5236,3,17,32.28
5237,1,17,40.98
5237,2,17,38.68
5237,3,17,38.68
5238,1,17,43.32
5238,2,17,39.82
5238,3,17,39.82
5239,1,17,41.96
5239,2,17,38.93
5239,3,17,38.93
5240,1,17,41.65
5240,2,17,38.82
5240,3,17,39.19
5241,1,17,38.52
5241,2,17,36.95
5241,3,17,39.69
5242,1,17,35.48
5242,2,17,32.56
5242,3,17,37.08
5243,1,17,34.95
5243,2,17,29.32
5243,3,17,34.91
5244,1,17,32.81
5244,2,17,28.87
5244,3,17,34.39
5245,1,17,32.03
5245,2,17,29.14
5245,3,17,32.64
5246,1,17,33.63
5246,2,17,30.99
5246,3,17,30.99
5247,1,17,38.17
5247,2,17,38.96
5247,3,17,38.97
5248,1,17,40.27
5248,2,17,42.3
5248,3,17,42.3
5249,1,17,42.36
5249,2,17,43.97
5249,3,17,43.97
5250,1,17,40.46
5250,2,17,41.41
5250,3,17,41.41
5251,1,17,38.94
5251,2,17,41.57
5251,3,17,41.57
5252,1,17,37.92
5252,2,17,40.98
5252,3,17,42.52
5253,1,17,31.93
5253,2,17,31.98
5253,3,17,36.59
5254,1,17,28.6
5254,2,17,31.22
5254,3,17,31.22
5255,1,17,27.05
5255,2,17,27.38
5255,3,17,27.38
5256,1,17,25.57
5256,2,17,26.23
5256,3,17,26.23
5257,1,17,24.08
5257,2,17,25.21
5257,3,17,25.21
5258,1,17,23.03
5258,2,17,23.05
5258,3,17,23.05
5259,1,17,23.75
5259,2,17,23.04
5259,3,17,23.04
5260,1,17,23.34
5260,2,17,25.24
5260,3,17,25.24
5261,1,17,25.06
5261,2,17,28.31
5261,3,17,28.31
5262,1,17,26.69
5262,2,17,29.91
5262,3,17,29.91
5263,1,17,26.59
5263,2,17,31.56
5263,3,17,31.56
5264,1,17,25.06
5264,2,17,28.02
5264,3,17,28.02
5265,1,17,23.85
5265,2,17,27.2
5265,3,17,27.2
5266,1,17,22.22
5266,2,17,25.24
5266,3,17,27.09
5267,1,17,21.07
5267,2,17,23.49
5267,3,17,25.77
5268,1,17,19.0
5268,2,17,22.14
5268,3,17,23.83
5269,1,17,19.53
5269,2,17,24.11
5269,3,17,24.11
5270,1,17,19.39
5270,2,17,25.28
5270,3,17,25.28
5271,1,17,25.56
5271,2,17,29.57
5271,3,17,29.57
5272,1,17,29.05
5272,2,17,31.95
5272,3,17,31.95
5273,1,17,30.0
5273,2,17,33.96
5273,3,17,30.92
5274,1,17,29.5
5274,2,17,33.91
5274,3,17,29.19
5275,1,17,29.91
5275,2,17,34.92
5275,3,17,30.95
5276,1,17,31.17
5276,2,17,35.26
5276,3,17,32.85
5277,1,17,27.6
5277,2,17,32.65
5277,3,17,32.65
5278,1,17,26.59
5278,2,17,27.02
5278,3,17,27.83
5279,1,17,23.07
5279,2,17,25.28
5279,3,17,25.28
5280,1,17,22.08
5280,2,17,24.04
5280,3,17,24.04
5281,1,17,19.13
5281,2,17,22.95
5281,3,17,22.95
5282,1,17,18.16
5282,2,17,22.2
5282,3,17,22.2
5283,1,17,17.43
5283,2,17,22.01
5283,3,17,21.77
5284,1,17,17.63
5284,2,17,21.87
5284,3,17,21.87
5285,1,17,20.09
5285,2,17,21.43
5285,3,17,21.43
5286,1,17,21.54
5286,2,17,22.64
5286,3,17,22.64
5287,1,17,22.7
5287,2,17,23.94
5287,3,17,23.94
5288,1,17,23.4
5288,2,17,25.11
5288,3,17,25.11
5289,1,17,24.81
5289,2,17,26.12
5289,3,17,26.12
5290,1,17,24.17
5290,2,17,23.72
5290,3,17,26.21
5291,1,17,22.24
5291,2,17,23.84
5291,3,17,24.18
5292,1,17,20.93
5292,2,17,23.08
5292,3,17,24.21
5293,1,17,20.04
5293,2,17,23.08
5293,3,17,23.08
5294,1,17,20.17
5294,2,17,24.59
5294,3,17,24.59
5295,1,17,23.08
5295,2,17,28.12
5295,3,17,28.71
5296,1,17,28.08
5296,2,17,35.94
5296,3,17,35.94
5297,1,17,33.22
5297,2,17,37.92
5297,3,17,37.92
5298,1,17,33.29
5298,2,17,36.46
5298,3,17,33.38
5299,1,17,34.78
5299,2,17,36.99
5299,3,17,36.2
5300,1,17,35.4
5300,2,17,36.89
5300,3,17,39.97
5301,1,17,32.29
5301,2,17,32.4
5301,3,17,32.4
5302,1,17,25.35
5302,2,17,30.6
5302,3,17,30.6
5303,1,17,23.99
5303,2,17,27.19
5303,3,17,27.19
5304,1,17,23.34
5304,2,17,25.49
5304,3,17,25.49
5305,1,17,21.79
5305,2,17,23.49
5305,3,17,21.56
5306,1,17,22.53
5306,2,17,23.04
5306,3,17,20.91
5307,1,17,25.96
5307,2,17,25.24
5307,3,17,22.22
5308,1,17,32.93
5308,2,17,37.57
5308,3,17,24.26
5309,1,17,39.63
5309,2,17,41.74
5309,3,17,27.05
5310,1,17,41.66
5310,2,17,43.8
5310,3,17,31.58
5311,1,17,40.9
5311,2,17,40.42
5311,3,17,40.07
5312,1,17,41.01
5312,2,17,39.48
5312,3,17,39.48
5313,1,17,40.54
5313,2,17,39.95
5313,3,17,39.95
5314,1,17,38.29
5314,2,17,36.92
5314,3,17,39.18
5315,1,17,36.94
5315,2,17,35.93
5315,3,17,38.83
5316,1,17,36.26
5316,2,17,31.68
5316,3,17,34.72
5317,1,17,35.06
5317,2,17,31.4
5317,3,17,37.04
5318,1,17,36.51
5318,2,17,34.77
5318,3,17,36.76
5319,1,17,39.44
5319,2,17,39.9
5319,3,17,41.46
5320,1,17,42.16
5320,2,17,39.92
5320,3,17,38.84
5321,1,17,43.13
5321,2,17,39.92
5321,3,17,39.43
5322,1,17,41.99
5322,2,17,36.97
5322,3,17,36.82
5323,1,17,41.91
5323,2,17,36.91
5323,3,17,36.87
5324,1,17,40.91
5324,2,17,31.83
5324,3,17,37.3
5325,1,17,34.09
5325,2,17,29.38
5325,3,17,30.18
5326,1,17,31.02
5326,2,17,29.94
5326,3,17,30.17
5327,1,17,29.58
5327,2,17,28.92
5327,3,17,30.67
5328,1,17,28.25
5328,2,17,27.73
5328,3,17,28.83
5329,1,17,26.19
5329,2,17,26.94
5329,3,17,24.99
5330,1,17,25.9
5330,2,17,27.03
5330,3,17,25.19
5331,1,17,28.03
5331,2,17,29.54
5331,3,17,27.71
5332,1,17,35.66
5332,2,17,37.01
5332,3,17,29.21
5333,1,17,41.72
5333,2,17,44.79
5333,3,17,37.74
5334,1,17,42.3
5334,2,17,46.45
5334,3,17,36.93
5335,1,17,43.0
5335,2,17,45.67
5335,3,17,40.13
5336,1,17,42.62
5336,2,17,45.07
5336,3,17,44.16
5337,1,17,41.93
5337,2,17,47.24
5337,3,17,48.03
5338,1,17,39.06
5338,2,17,43.91
5338,3,17,46.44
5339,1,17,38.02
5339,2,17,40.46
5339,3,17,42.07
5340,1,17,37.06
5340,2,17,36.97
5340,3,17,40.84
5341,1,17,35.37
5341,2,17,36.98
5341,3,17,39.02
5342,1,17,36.46
5342,2,17,38.88
5342,3,17,38.88
5343,1,17,40.79
5343,2,17,43.98
5343,3,17,36.97
5344,1,17,42.4
5344,2,17,43.99
5344,3,17,42.15
5345,1,17,42.31
5345,2,17,44.98
5345,3,17,40.76
5346,1,17,40.05
5346,2,17,44.29
5346,3,17,40.49
5347,1,17,39.54
5347,2,17,45.09
5347,3,17,42.09
5348,1,17,38.28
5348,2,17,42.48
5348,3,17,41.72
5349,1,17,33.08
5349,2,17,32.58
5349,3,17,36.08
5350,1,17,31.25
5350,2,17,29.98
5350,3,17,30.42
5351,1,17,30.67
5351,2,17,28.7
5351,3,17,28.7
5352,1,17,28.96
5352,2,17,27.94
5352,3,17,27.94
5353,1,17,27.45
5353,2,17,26.94
5353,3,17,26.94
5354,1,17,27.91
5354,2,17,27.21
5354,3,17,26.31
5355,1,17,30.35
5355,2,17,29.06
5355,3,17,29.06
5356,1,17,37.41
5356,2,17,37.02
5356,3,17,25.27
5357,1,17,42.92
5357,2,17,45.29
5357,3,17,25.69
5358,1,17,43.3
5358,2,17,42.85
5358,3,17,31.72
5359,1,17,42.93
5359,2,17,43.09
5359,3,17,36.22
5360,1,17,42.81
5360,2,17,42.1
5360,3,17,41.46
5361,1,17,44.42
5361,2,17,44.11
5361,3,17,42.34
5362,1,17,42.9
5362,2,17,40.41
5362,3,17,40.41
5363,1,17,41.41
5363,2,17,37.94
5363,3,17,38.45
5364,1,17,40.21
5364,2,17,36.99
5364,3,17,37.32
5365,1,17,39.89
5365,2,17,37.16
5365,3,17,37.16
5366,1,17,40.08
5366,2,17,39.3
5366,3,17,39.3
5367,1,17,43.52
5367,2,17,42.77
5367,3,17,45.95
5368,1,17,45.02
5368,2,17,42.02
5368,3,17,40.89
5369,1,17,46.02
5369,2,17,43.37
5369,3,17,43.37
5370,1,17,43.94
5370,2,17,43.07
5370,3,17,43.07
5371,1,17,43.08
5371,2,17,43.95
5371,3,17,43.95
5372,1,17,41.47
5372,2,17,40.86
5372,3,17,40.86
5373,1,17,34.78
5373,2,17,29.97
5373,3,17,30.42
5374,1,17,29.76
5374,2,17,28.87
5374,3,17,28.87
5375,1,17,27.83
5375,2,17,28.55
5375,3,17,28.55
5376,1,17,26.79
5376,2,17,25.92
5376,3,17,25.6
5377,1,17,25.68
5377,2,17,25.67
5377,3,17,20.81
5378,1,17,24.92
5378,2,17,25.43
5378,3,17,16.37
5379,1,17,26.79
5379,2,17,27.12
5379,3,17,22.65
5380,1,17,33.63
5380,2,17,31.24
5380,3,17,29.14
5381,1,17,39.73
5381,2,17,40.95
5381,3,17,31.38
5382,1,17,38.38
5382,2,17,44.14
5382,3,17,34.86
5383,1,17,36.23
5383,2,17,42.06
5383,3,17,34.57
5384,1,17,36.02
5384,2,17,40.0
5384,3,17,39.04
5385,1,17,35.54
5385,2,17,39.44
5385,3,17,37.26
5386,1,17,33.03
5386,2,17,35.84
5386,3,17,39.19
5387,1,17,32.59
5387,2,17,31.77
5387,3,17,36.15
5388,1,17,32.03
5388,2,17,31.1
5388,3,17,33.51
5389,1,17,32.51
5389,2,17,31.02
5389,3,17,31.02
5390,1,17,32.88
5390,2,17,32.92
5390,3,17,32.94
5391,1,17,37.45
5391,2,17,40.13
5391,3,17,32.45
5392,1,17,39.1
5392,2,17,42.02
5392,3,17,36.48
5393,1,17,40.04
5393,2,17,41.98
5393,3,17,36.93
5394,1,17,38.4
5394,2,17,39.92
5394,3,17,35.56
5395,1,17,37.53
5395,2,17,37.26
5395,3,17,31.76
5396,1,17,33.76
5396,2,17,30.89
5396,3,17,35.55
5397,1,17,26.7
5397,2,17,26.73
5397,3,17,29.18
5398,1,17,25.92
5398,2,17,24.09
5398,3,17,29.67
5399,1,17,23.28
5399,2,17,23.55
5399,3,17,22.49
5400,1,17,20.59
5400,2,17,17.54
5400,3,17,19.94
5401,1,17,19.04
5401,2,17,18.28
5401,3,17,15.15
5402,1,17,19.05
5402,2,17,17.06
5402,3,17,12.65
5403,1,17,23.33
5403,2,17,25.07
5403,3,17,22.36
5404,1,17,29.04
5404,2,17,28.79
5404,3,17,25.67
5405,1,17,36.36
5405,2,17,36.76
5405,3,17,27.22
5406,1,17,36.92
5406,2,17,35.5
5406,3,17,30.8
5407,1,17,36.0
5407,2,17,36.94
5407,3,17,32.67
5408,1,17,35.09
5408,2,17,32.93
5408,3,17,32.41
5409,1,17,34.07
5409,2,17,31.09
5409,3,17,31.79
5410,1,17,32.22
5410,2,17,28.6
5410,3,17,32.48
5411,1,17,30.03
5411,2,17,27.77
5411,3,17,31.55
5412,1,17,29.0
5412,2,17,26.16
5412,3,17,31.91
5413,1,17,27.69
5413,2,17,27.02
5413,3,17,32.53
5414,1,17,31.02
5414,2,17,29.56
5414,3,17,35.35
5415,1,17,38.91
5415,2,17,39.07
5415,3,17,35.55
5416,1,17,39.15
5416,2,17,38.92
5416,3,17,35.32
5417,1,17,39.56
5417,2,17,38.95
5417,3,17,35.36
5418,1,17,39.94
5418,2,17,37.52
5418,3,17,33.52
5419,1,17,38.41
5419,2,17,38.5
5419,3,17,34.82
5420,1,17,36.37
5420,2,17,38.68
5420,3,17,38.45
5421,1,17,30.29
5421,2,17,32.94
5421,3,17,39.41
5422,1,17,31.02
5422,2,17,32.0
5422,3,17,28.97
5423,1,17,28.36
5423,2,17,27.72
5423,3,17,25.21
5424,1,17,26.39
5424,2,17,29.15
5424,3,17,23.16
5425,1,17,25.93
5425,2,17,27.71
5425,3,17,19.46
5426,1,17,25.52
5426,2,17,26.53
5426,3,17,19.39
5427,1,17,25.08
5427,2,17,24.81
5427,3,17,19.54
5428,1,17,25.57
5428,2,17,26.01
5428,3,17,23.36
5429,1,17,26.07
5429,2,17,27.06
5429,3,17,21.41
5430,1,17,29.92
5430,2,17,30.43
5430,3,17,25.58
5431,1,17,29.83
5431,2,17,33.42
5431,3,17,28.16
5432,1,17,30.53
5432,2,17,36.44
5432,3,17,29.0
5433,1,17,30.59
5433,2,17,35.83
5433,3,17,30.31
5434,1,17,30.36
5434,2,17,36.24
5434,3,17,31.55
5435,1,17,28.99
5435,2,17,34.89
5435,3,17,27.17
5436,1,17,27.74
5436,2,17,30.04
5436,3,17,25.35
5437,1,17,27.73
5437,2,17,27.94
5437,3,17,25.77
5438,1,17,28.91
5438,2,17,30.32
5438,3,17,25.88
5439,1,17,31.12
5439,2,17,36.0
5439,3,17,25.84
5440,1,17,32.69
5440,2,17,37.47
5440,3,17,27.07
5441,1,17,33.45
5441,2,17,38.99
5441,3,17,27.73
5442,1,17,33.78
5442,2,17,38.13
5442,3,17,27.94
5443,1,17,33.05
5443,2,17,39.91
5443,3,17,28.55
5444,1,17,31.79
5444,2,17,38.95
5444,3,17,33.74
5445,1,17,28.9
5445,2,17,31.17
5445,3,17,30.03
5446,1,17,28.72
5446,2,17,31.34
5446,3,17,31.34
5447,1,17,25.45
5447,2,17,29.35
5447,3,17,26.74
5448,1,17,24.25
5448,2,17,28.07
5448,3,17,25.82
5449,1,17,23.59
5449,2,17,27.09
5449,3,17,23.51
5450,1,17,23.18
5450,2,17,27.04
5450,3,17,21.95
5451,1,17,21.89
5451,2,17,27.03
5451,3,17,21.1
5452,1,17,20.63
5452,2,17,26.87
5452,3,17,20.24
5453,1,17,22.51
5453,2,17,26.99
5453,3,17,17.97
5454,1,17,26.0
5454,2,17,28.05
5454,3,17,25.96
5455,1,17,28.71
5455,2,17,30.08
5455,3,17,24.89
5456,1,17,31.06
5456,2,17,32.7
5456,3,17,28.73
5457,1,17,32.81
5457,2,17,37.98
5457,3,17,32.48
5458,1,17,31.06
5458,2,17,37.85
5458,3,17,39.35
5459,1,17,28.93
5459,2,17,31.03
5459,3,17,34.35
5460,1,17,27.92
5460,2,17,29.68
5460,3,17,28.22
5461,1,17,26.42
5461,2,17,28.46
5461,3,17,25.07
5462,1,17,26.65
5462,2,17,27.04
5462,3,17,20.01
5463,1,17,28.97
5463,2,17,29.09
5463,3,17,21.29
5464,1,17,34.92
5464,2,17,32.42
5464,3,17,21.51
5465,1,17,36.33
5465,2,17,33.01
5465,3,17,23.92
5466,1,17,36.24
5466,2,17,31.06
5466,3,17,23.22
5467,1,17,36.92
5467,2,17,33.44
5467,3,17,24.3
5468,1,17,34.5
5468,2,17,30.98
5468,3,17,28.67
5469,1,17,28.96
5469,2,17,24.98
5469,3,17,29.42
5470,1,17,27.74
5470,2,17,29.11
5470,3,17,29.11
5471,1,17,25.4
5471,2,17,28.08
5471,3,17,26.1
5472,1,17,23.82
5472,2,17,26.01
5472,3,17,22.3
5473,1,17,23.12
5473,2,17,28.0
5473,3,17,26.72
5474,1,17,22.99
5474,2,17,26.03
5474,3,17,22.3
5475,1,17,27.72
5475,2,17,28.05
5475,3,17,26.77
5476,1,17,35.54
5476,2,17,34.93
5476,3,17,29.97
5477,1,17,41.42
5477,2,17,43.93
5477,3,17,30.99
5478,1,17,45.19
5478,2,17,46.07
5478,3,17,46.07
5479,1,17,46.52
5479,2,17,48.94
5479,3,17,48.49
5480,1,17,45.12
5480,2,17,51.0
5480,3,17,51.0
5481,1,17,46.44
5481,2,17,50.0
5481,3,17,50.0
5482,1,17,45.59
5482,2,17,49.54
5482,3,17,49.54
5483,1,17,44.22
5483,2,17,48.93
5483,3,17,48.93
5484,1,17,42.16
5484,2,17,47.94
5484,3,17,46.95
5485,1,17,41.46
5485,2,17,44.39
5485,3,17,42.45
5486,1,17,41.05
5486,2,17,43.07
5486,3,17,41.87
5487,1,17,44.72
5487,2,17,44.1
5487,3,17,40.74
5488,1,17,44.47
5488,2,17,44.91
5488,3,17,44.91
5489,1,17,44.08
5489,2,17,45.06
5489,3,17,45.06
5490,1,17,43.13
5490,2,17,44.93
5490,3,17,44.93
5491,1,17,41.76
5491,2,17,43.94
5491,3,17,43.94
5492,1,17,39.46
5492,2,17,39.95
5492,3,17,39.95
5493,1,17,33.5
5493,2,17,33.78
5493,3,17,34.79
5494,1,17,31.18
5494,2,17,28.99
5494,3,17,25.82
5495,1,17,29.08
5495,2,17,27.38
5495,3,17,24.84
5496,1,17,27.87
5496,2,17,25.05
5496,3,17,23.32
5497,1,17,27.53
5497,2,17,23.09
5497,3,17,19.0
5498,1,17,26.29
5498,2,17,22.1
5498,3,17,17.31
5499,1,17,30.7
5499,2,17,27.04
5499,3,17,23.65
5500,1,17,36.76
5500,2,17,32.83
5500,3,17,29.69
5501,1,17,44.02
5501,2,17,36.94
5501,3,17,32.41
5502,1,17,45.61
5502,2,17,41.09
5502,3,17,37.5
5503,1,17,45.63
5503,2,17,42.43
5503,3,17,37.94
5504,1,17,45.0
5504,2,17,42.03
5504,3,17,37.48
5505,1,17,45.62
5505,2,17,42.32
5505,3,17,37.6
5506,1,17,44.4
5506,2,17,40.5
5506,3,17,35.68
5507,1,17,43.74
5507,2,17,41.97
5507,3,17,37.42
5508,1,17,42.9
5508,2,17,41.16
5508,3,17,36.61
5509,1,17,42.08
5509,2,17,40.56
5509,3,17,37.6
5510,1,17,43.2
5510,2,17,40.92
5510,3,17,38.13
5511,1,17,44.52
5511,2,17,43.1
5511,3,17,40.27
5512,1,17,46.87
5512,2,17,44.99
5512,3,17,44.03
5513,1,17,48.05
5513,2,17,45.92
5513,3,17,45.11
5514,1,17,46.85
5514,2,17,45.31
5514,3,17,43.26
5515,1,17,47.0
5515,2,17,45.92
5515,3,17,45.11
5516,1,17,43.66
5516,2,17,44.15
5516,3,17,44.15
5517,1,17,37.84
5517,2,17,36.04
5517,3,17,40.03
5518,1,17,33.37
5518,2,17,33.04
5518,3,17,34.33
5519,1,17,30.92
5519,2,17,29.61
5519,3,17,31.72
5520,1,17,29.92
5520,2,17,28.01
5520,3,17,29.32
5521,1,17,29.09
5521,2,17,27.04
5521,3,17,23.47
5522,1,17,29.05
5522,2,17,27.8
5522,3,17,24.65
5523,1,17,33.0
5523,2,17,30.56
5523,3,17,26.45
5524,1,17,40.45
5524,2,17,36.76
5524,3,17,32.26
5525,1,17,44.05
5525,2,17,42.06
5525,3,17,36.8
5526,1,17,46.07
5526,2,17,45.66
5526,3,17,44.0
5527,1,17,45.07
5527,2,17,45.96
5527,3,17,45.96
5528,1,17,44.23
5528,2,17,45.45
5528,3,17,45.45
5529,1,17,44.59
5529,2,17,45.98
5529,3,17,45.98
5530,1,17,43.16
5530,2,17,43.57
5530,3,17,43.57
5531,1,17,42.91
5531,2,17,42.94
5531,3,17,42.94
5532,1,17,41.06
5532,2,17,41.47
5532,3,17,41.47
5533,1,17,41.97
5533,2,17,41.93
5533,3,17,41.93
5534,1,17,42.05
5534,2,17,41.92
5534,3,17,41.92
5535,1,17,44.66
5535,2,17,43.08
5535,3,17,39.86
5536,1,17,45.08
5536,2,17,44.02
5536,3,17,41.84
5537,1,17,45.09
5537,2,17,46.35
5537,3,17,44.94
5538,1,17,44.33
5538,2,17,45.31
5538,3,17,43.57
5539,1,17,44.53
5539,2,17,43.99
5539,3,17,41.79
5540,1,17,43.35
5540,2,17,41.23
5540,3,17,41.23
5541,1,17,38.58
5541,2,17,33.23
5541,3,17,36.88
5542,1,17,30.96
5542,2,17,30.76
5542,3,17,32.09
5543,1,17,28.76
5543,2,17,30.23
5543,3,17,27.58
5544,1,17,28.1
5544,2,17,27.2
5544,3,17,25.88
5545,1,17,26.89
5545,2,17,25.7
5545,3,17,22.08
5546,1,17,27.27
5546,2,17,24.75
5546,3,17,15.71
5547,1,17,30.17
5547,2,17,28.09
5547,3,17,22.12
5548,1,17,36.55
5548,2,17,33.54
5548,3,17,27.09
5549,1,17,41.9
5549,2,17,41.99
5549,3,17,29.15
5550,1,17,43.87
5550,2,17,43.12
5550,3,17,31.43
5551,1,17,42.98
5551,2,17,44.1
5551,3,17,38.77
5552,1,17,42.0
5552,2,17,44.17
5552,3,17,38.41
5553,1,17,42.64
5553,2,17,44.57
5553,3,17,38.1
5554,1,17,41.24
5554,2,17,42.0
5554,3,17,39.0
5555,1,17,41.01
5555,2,17,40.7
5555,3,17,37.49
5556,1,17,40.61
5556,2,17,39.32
5556,3,17,37.1
5557,1,17,40.31
5557,2,17,39.32
5557,3,17,34.4
5558,1,17,39.97
5558,2,17,37.91
5558,3,17,32.59
5559,1,17,42.07
5559,2,17,40.29
5559,3,17,34.71
5560,1,17,42.95
5560,2,17,42.08
5560,3,17,39.42
5561,1,17,44.5
5561,2,17,42.98
5561,3,17,42.3
5562,1,17,44.51
5562,2,17,42.99
5562,3,17,40.04
5563,1,17,44.86
5563,2,17,42.84
5563,3,17,40.29
5564,1,17,41.35
5564,2,17,37.77
5564,3,17,40.0
5565,1,17,36.01
5565,2,17,29.99
5565,3,17,33.75
5566,1,17,29.69
5566,2,17,25.32
5566,3,17,29.17
5567,1,17,28.03
5567,2,17,24.84
5567,3,17,29.29
5568,1,17,25.74
5568,2,17,25.1
5568,3,17,26.3
5569,1,17,24.92
5569,2,17,24.87
5569,3,17,22.24
5570,1,17,23.88
5570,2,17,25.31
5570,3,17,22.09
5571,1,17,27.13
5571,2,17,28.28
5571,3,17,25.77
5572,1,17,32.62
5572,2,17,33.72
5572,3,17,28.54
5573,1,17,39.46
5573,2,17,37.17
5573,3,17,31.49
5574,1,17,39.04
5574,2,17,39.56
5574,3,17,32.6
5575,1,17,38.0
5575,2,17,39.47
5575,3,17,33.03
5576,1,17,35.04
5576,2,17,37.62
5576,3,17,30.54
5577,1,17,34.38
5577,2,17,35.23
5577,3,17,30.52
5578,1,17,32.21
5578,2,17,28.06
5578,3,17,31.06
5579,1,17,30.1
5579,2,17,26.97
5579,3,17,29.81
5580,1,17,30.06
5580,2,17,26.4
5580,3,17,29.46
5581,1,17,29.91
5581,2,17,27.36
5581,3,17,27.99
5582,1,17,30.64
5582,2,17,28.06
5582,3,17,27.88
5583,1,17,34.7
5583,2,17,34.0
5583,3,17,29.28
5584,1,17,38.06
5584,2,17,38.99
5584,3,17,31.62
5585,1,17,39.25
5585,2,17,40.0
5585,3,17,32.77
5586,1,17,38.48
5586,2,17,39.81
5586,3,17,32.69
5587,1,17,37.2
5587,2,17,39.83
5587,3,17,31.16
5588,1,17,35.44
5588,2,17,31.91
5588,3,17,35.95
5589,1,17,30.11
5589,2,17,28.08
5589,3,17,35.86
5590,1,17,32.91
5590,2,17,33.99
5590,3,17,38.47
5591,1,17,30.64
5591,2,17,31.68
5591,3,17,35.09
5592,1,17,27.72
5592,2,17,28.71
5592,3,17,33.41
5593,1,17,26.11
5593,2,17,25.56
5593,3,17,27.06
5594,1,17,25.81
5594,2,17,25.52
5594,3,17,25.52
5595,1,17,25.81
5595,2,17,26.64
5595,3,17,26.64
5596,1,17,28.48
5596,2,17,30.09
5596,3,17,30.09
5597,1,17,28.99
5597,2,17,32.18
5597,3,17,32.18
5598,1,17,30.17
5598,2,17,32.08
5598,3,17,27.62
5599,1,17,28.96
5599,2,17,30.08
5599,3,17,29.09
5600,1,17,27.09
5600,2,17,24.61
5600,3,17,32.92
5601,1,17,26.15
5601,2,17,22.0
5601,3,17,32.04
5602,1,17,25.55
5602,2,17,20.0
5602,3,17,31.18
5603,1,17,23.6
5603,2,17,16.31
5603,3,17,27.34
5604,1,17,22.6
5604,2,17,16.26
5604,3,17,25.85
5605,1,17,22.13
5605,2,17,17.2
5605,3,17,25.94
5606,1,17,22.63
5606,2,17,16.3
5606,3,17,26.97
5607,1,17,28.84
5607,2,17,26.09
5607,3,17,32.37
5608,1,17,32.75
5608,2,17,37.12
5608,3,17,38.91
5609,1,17,34.08
5609,2,17,40.62
5609,3,17,40.72
5610,1,17,33.59
5610,2,17,39.92
5610,3,17,39.92
5611,1,17,32.98
5611,2,17,34.03
5611,3,17,38.86
5612,1,17,31.43
5612,2,17,28.89
5612,3,17,36.18
5613,1,17,30.18
5613,2,17,24.66
5613,3,17,31.18
5614,1,17,28.02
5614,2,17,21.42
5614,3,17,22.8
5615,1,17,24.99
5615,2,17,16.73
5615,3,17,18.93
5616,1,17,18.76
5616,2,17,17.14
5616,3,17,17.14
5617,1,17,15.6
5617,2,17,15.64
5617,3,17,15.64
5618,1,17,14.79
5618,2,17,15.06
5618,3,17,15.06
5619,1,17,13.0
5619,2,17,14.41
5619,3,17,14.41
5620,1,17,13.45
5620,2,17,15.16
5620,3,17,15.16
5621,1,17,13.79
5621,2,17,16.07
5621,3,17,16.07
5622,1,17,13.94
5622,2,17,17.13
5622,3,17,17.13
5623,1,17,14.88
5623,2,17,17.21
5623,3,17,17.21
5624,1,17,12.57
5624,2,17,16.43
5624,3,17,16.43
5625,1,17,12.54
5625,2,17,14.52
5625,3,17,16.91
5626,1,17,14.21
5626,2,17,12.85
5626,3,17,17.8
5627,1,17,15.72
5627,2,17,10.04
5627,3,17,16.34
5628,1,17,12.81
5628,2,17,5.28
5628,3,17,11.8
5629,1,17,6.9
5629,2,17,7.92
5629,3,17,10.28
5630,1,17,12.26
5630,2,17,11.72
5630,3,17,13.32
5631,1,17,19.69
5631,2,17,16.02
5631,3,17,15.1
5632,1,17,24.96
5632,2,17,19.42
5632,3,17,20.23
5633,1,17,25.88
5633,2,17,25.65
5633,3,17,24.58
5634,1,17,27.45
5634,2,17,27.6
5634,3,17,29.39
5635,1,17,25.91
5635,2,17,27.42
5635,3,17,30.98
5636,1,17,24.94
5636,2,17,25.09
5636,3,17,32.83
5637,1,17,24.39
5637,2,17,19.03
5637,3,17,27.14
5638,1,17,25.54
5638,2,17,16.0
5638,3,17,28.24
5639,1,17,23.02
5639,2,17,16.47
5639,3,17,23.85
5640,1,17,20.7
5640,2,17,16.14
5640,3,17,19.86
5641,1,17,18.45
5641,2,17,16.16
5641,3,17,14.94
5642,1,17,19.5
5642,2,17,16.6
5642,3,17,16.06
5643,1,17,25.19
5643,2,17,23.88
5643,3,17,20.68
5644,1,17,32.25
5644,2,17,35.14
5644,3,17,30.62
5645,1,17,36.93
5645,2,17,39.98
5645,3,17,37.61
5646,1,17,39.74
5646,2,17,45.02
5646,3,17,41.0
5647,1,17,39.55
5647,2,17,42.71
5647,3,17,40.46
5648,1,17,39.75
5648,2,17,41.63
5648,3,17,38.93
5649,1,17,39.97
5649,2,17,39.96
5649,3,17,47.39
5650,1,17,38.24
5650,2,17,37.88
5650,3,17,43.53
5651,1,17,41.64
5651,2,17,36.15
5651,3,17,44.57
5652,1,17,41.2
5652,2,17,34.36
5652,3,17,42.42
5653,1,17,39.55
